2026-01-04 21:34:17 | INFO     | root | Logging to: /home/michael/bible/tr/logs/pipeline_20260104_213417.log
2026-01-04 21:34:17 | INFO     | __main__ | Running 6 scripts...
2026-01-04 21:34:17 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:17 | INFO     | __main__ | Running: [p2_01] Extract N1904
2026-01-04 21:34:17 | INFO     | __main__ | Description: Extract N1904 words with syntax features
2026-01-04 21:34:17 | INFO     | __main__ | ============================================================
2026-01-04 21:34:17 | INFO     | scripts.phase2.p2_01_extract_n1904 | Loading N1904...
2026-01-04 21:34:18 | INFO     | scripts.utils.tf_helpers | Loading N1904 from TF repository: CenterBLC/N1904
2026-01-04 21:34:24 | INFO     | scripts.phase2.p2_01_extract_n1904 | Extracting features: ['word', 'lemma', 'sp', 'gn', 'nu', 'ps', 'case', 'tense', 'voice', 'mood', 'gloss', 'function', 'role', 'type']
2026-01-04 21:34:25 | INFO     | scripts.phase2.p2_01_extract_n1904 | Processing 137,779 words...
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_01_extract_n1904 | Extracted 137,779 words
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_01_extract_n1904 | Columns: ['node_id', 'book', 'chapter', 'verse', 'word', 'word_raw', 'word_rank', 'lemma', 'sp', 'case', 'tense', 'voice', 'mood', 'gloss', 'function', 'role', 'parent', 'clause_id', 'phrase_id']
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_01_extract_n1904 | Saved to: /home/michael/bible/tr/data/intermediate/n1904_words.parquet
2026-01-04 21:34:31 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:31 | INFO     | __main__ | Running: [p2_02] Align Verses
2026-01-04 21:34:31 | INFO     | __main__ | Description: Create verse alignment framework
2026-01-04 21:34:31 | INFO     | __main__ | ============================================================
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_02_align_verses | Alignment module verified
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_02_align_verses | Functions available:
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_02_align_verses |   - create_word_key(row, match_criteria)
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_02_align_verses |   - align_verse_words(tr_words, n1904_words, match_criteria)
2026-01-04 21:34:31 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:31 | INFO     | __main__ | Running: [p2_03] PoC Single Book
2026-01-04 21:34:31 | INFO     | __main__ | Description: Proof of concept on 3 John
2026-01-04 21:34:31 | INFO     | __main__ | ============================================================
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Loading data...
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Running PoC alignment on: 3John
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Book: 3John
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book |   TR words: 218
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book |   N1904 words: 219
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book |   Common verses: 14
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book |   TR-only verses: 0
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book |   N1904-only verses: 1
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | 
==================================================
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | PoC Results for 3John
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | ==================================================
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Alignment Rate: 86.7%
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Aligned: 189 / 218 words
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | TR Gaps: 29
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | N1904 Gaps: 19
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_03_poc_single_book | Report written to: /home/michael/bible/tr/reports/poc_3john_report.md
2026-01-04 21:34:31 | WARNING  | scripts.phase2.p2_03_poc_single_book | Alignment rate 86.7% < 95.0%
2026-01-04 21:34:31 | WARNING  | scripts.phase2.p2_03_poc_single_book | This may indicate data format issues
2026-01-04 21:34:31 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:31 | INFO     | __main__ | Running: [p2_04] Full Alignment
2026-01-04 21:34:31 | INFO     | __main__ | Description: Run alignment on entire NT
2026-01-04 21:34:31 | INFO     | __main__ | ============================================================
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_04_full_alignment | Loading data...
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_04_full_alignment | TR words: 140,726
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_04_full_alignment | N1904 words: 137,779
2026-01-04 21:34:31 | INFO     | scripts.phase2.p2_04_full_alignment | Processing 27 books...
2026-01-04 21:34:45 | INFO     | scripts.phase2.p2_04_full_alignment | Saving results...
2026-01-04 21:34:45 | INFO     | scripts.phase2.p2_04_full_alignment | Alignment map: 124,961 records -> /home/michael/bible/tr/data/intermediate/alignment_map.parquet
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | Gaps: 15,765 records -> /home/michael/bible/tr/data/intermediate/gaps.csv
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | Report: /home/michael/bible/tr/reports/alignment_report.md
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | 
==================================================
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | ALIGNMENT COMPLETE
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | ==================================================
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | Alignment Rate: 88.8%
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | Aligned: 124,961 words
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_04_full_alignment | Gaps: 15,765 words
2026-01-04 21:34:46 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:46 | INFO     | __main__ | Running: [p2_05] Build ID Map
2026-01-04 21:34:46 | INFO     | __main__ | Description: Create node ID translation table
2026-01-04 21:34:46 | INFO     | __main__ | ============================================================
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Loading alignment map...
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Alignments: 124,961
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Loading N1904 data...
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Building ID translation table...
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Word mappings: 124,961
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Clause mappings: 38,869
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Phrase mappings: 64,623
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map | Saved 228,453 mappings to /home/michael/bible/tr/data/intermediate/id_translation.parquet
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map |   word: 124,961
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map |   phrase: 64,623
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_05_build_id_map |   clause: 38,869
2026-01-04 21:34:46 | INFO     | __main__ | 
============================================================
2026-01-04 21:34:46 | INFO     | __main__ | Running: [p2_06] Transplant Syntax
2026-01-04 21:34:46 | INFO     | __main__ | Description: Copy syntax features to aligned TR words
2026-01-04 21:34:46 | INFO     | __main__ | ============================================================
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_06_transplant_syntax | Loading data...
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_06_transplant_syntax | TR words: 140,726
